,budget,revenue,title,vote_average,vote_count,tconst,startYear,runtimeMinutes,genre_1,genre_2,genre_3,genre_4,prod_company_1,prod_company_2,prod_company_3,prod_company_4,prod_company_5,writer_1,writer_2,writer_3,writer_4,writer_5,director_1,director_2,director_3,cast_1,cast_2,cast_3,cast_4,cast_5,cast_6,cast_7,cast_8,cast_9,cast_10,others_1,others_2,others_3,others_4,others_5,others_6,others_7,others_8,others_9,others_10
2076,80000000.0,214918407.0,JUST GO WITH IT,6.5,3224.0,tt1564367,2011,117,Comedy,Romance,,,Columbia Pictures,Happy Madison Productions,,,,nm0000251,nm0123242,nm0224634,nm1615610,nm0054667,nm0240797,,,nm0001191,nm0000098,nm2395937,nm0000173,nm0005010,nm0841910,nm3293813,,,,,,,,,,,,,
2077,20000000.0,17479.0,5 DAYS OF WAR,5.7,106.0,tt1486193,2011,113,War,Drama,,,Dispictures,Rex Media,Georgia International Films,Midnight Sun Pictures,,nm0001317,nm1209140,nm3649361,,,nm0001317,,,nm1670029,nm0004825,nm0185404,nm0001287,,,,,,,nm3567755,nm0489487,nm4096030,,,,,,,
2078,110000000.0,712171856.0,THE TWILIGHT SAGA: BREAKING DAWN - PART 1,6.0,5459.0,tt1324999,2011,117,Adventure,Fantasy,Romance,,Zohar International,Summit Entertainment,Sunswept Entertainment,TSBD Canada Productions,TSBD Louisiana,nm0742279,nm0174374,nm2769412,,,nm0174374,,,nm0829576,nm1500155,nm1210124,nm0083655,nm0004906,nm0121605,nm0714147,nm1020124,nm1223023,nm1553725,nm0324041,nm1651942,nm0001980,nm0600838,nm0604878,nm0622897,nm1661137,,,
2079,120000000.0,829000000.0,THE TWILIGHT SAGA: BREAKING DAWN - PART 2,6.3,5500.0,tt1673434,2012,115,Adventure,Fantasy,Drama,Romance,Sunswept Entertainment,Summit Entertainment,Temple Hill Entertainment,,,nm0742279,nm0174374,nm2769412,,,nm0174374,,,nm0829576,nm1500155,nm1210124,nm0004906,nm0004632,,,,,,nm0324041,nm1651942,nm0001980,,,,,,,
2080,50000000.0,142851197.0,"CRAZY, STUPID, LOVE.",7.2,4899.0,tt1570728,2011,118,Comedy,Drama,Romance,,Warner Bros. Pictures,,,,,nm0275629,nm1557594,nm0720135,,,nm0275629,nm0720135,,nm0136797,nm0331516,nm0000194,nm1297015,nm1501050,nm1566474,,,,,nm0224145,nm0065100,nm2943572,nm0036670,nm0126154,nm0370448,nm0848088,,,
2081,35000000.0,24159934.0,WANDERLUST,5.4,743.0,tt1655460,2012,98,Comedy,Romance,,,Relativity Media,A Hot Dog,Apatow Productions,,,nm0906476,nm0547800,,,,nm0906476,,,nm0000098,nm0748620,nm0015196,nm0857620,nm0448486,nm1143861,,,,,nm0031976,nm0917208,nm0095272,nm0605758,,,,,,
2082,250000.0,154323.0,"SILENT NIGHT, DEADLY NIGHT PART 2",4.3,49.0,tt0093974,1987,88,Comedy,Horror,,,Silent Night Releasing Corporation,,,,,nm0247329,nm0666185,nm0128858,nm0382652,nm0032230,nm0366045,,,nm0153004,nm0628119,nm0435250,nm0588561,,,,,,,,,,,,,,,,
2083,19000000.0,6928068.0,TAKE ME HOME TONIGHT,6.0,367.0,tt0810922,2011,97,Comedy,Drama,Romance,,Rogue Pictures,Imagine Entertainment,Relativity Media,Internationale Filmproduktion Blackbird Dritte,,nm0236226,nm0276882,nm2281415,nm0066851,,nm0236226,,,nm0333410,nm0267506,nm0283945,nm1954240,,,,,,,nm1776863,nm1448916,,,,,,,,
2084,344.0,4.0,AMERICAN ADOBO,5.0,4.0,tt0294289,2001,104,Comedy,Romance,,,Star Cinema – ABS-CBN Film Productions,Unitel Classics,,,,nm1086194,nm0347075,,,,nm0347075,,,nm0938160,nm0209649,nm0095007,nm0202516,,,,,,,nm1157707,nm1514383,nm0119194,nm1137279,,,,,,
2085,3500000.0,19504039.0,MARGIN CALL,6.8,892.0,tt1615147,2011,107,Thriller,Drama,,,Untitled Entertainment,Before the Door Pictures,Benaroya Pictures,Washington Square Films,,nm3214314,nm1170855,,,,nm1170855,,,nm0704270,nm0001804,nm0000228,nm0079273,nm0001521,,,,,,nm2216463,nm2918260,nm0230306,nm3765270,nm0602161,nm0064444,nm1860753,,,
2086,2000000.0,841733.0,HIGHER GROUND,6.0,24.0,tt1562568,2011,109,Drama,Thriller,,,,,,,,nm3720611,nm0267812,nm0582481,,,nm0267812,,,nm0267812,nm0502671,nm0231436,nm0125475,,,,,,,nm3894387,nm1463812,nm1630123,nm1776651,,,,,,
2087,30000000.0,14460000.0,WINNIE THE POOH,6.9,478.0,tt1449283,2011,63,Animation,Family,,,Walt Disney Animation Studios,Walt Disney Pictures,,,,nm4611078,nm1293044,nm2320658,nm0027459,nm3028768,nm0027459,nm2320658,,nm0191906,nm0272401,nm0000092,nm0524726,,,,,,,,,,,,,,,,
2088,750000.0,20149.0,BIGGER THAN THE SKY,5.1,9.0,tt0363504,2005,106,Comedy,Romance,Drama,,Code Entertainment,Coquette Productions,Neverland Films,,,nm0882867,nm0179959,,,,nm0179959,,,nm0859197,nm0005442,nm0179173,nm0000276,,,,,,,nm0000274,nm0096122,nm0123664,nm0742386,,,,,,
2089,125000000.0,626137675.0,FAST FIVE,7.2,4599.0,tt1596343,2011,130,Action,Thriller,Crime,,Original Film,Universal Pictures,One Race,,,nm0860155,nm0604555,nm0510912,,,nm0510912,,,nm0004874,nm0908094,nm0425005,nm0108287,,,,,,,nm0288202,nm0605775,nm0743682,,,,,,,
2090,35000000.0,209600000.0,HORRIBLE BOSSES,6.5,4053.0,tt1499658,2011,98,Comedy,Crime,,,New Line Cinema,Rat Entertainment,,,,nm0197855,nm0002864,nm1164861,nm0326246,,nm1164861,,,nm0000867,nm0206359,nm0837177,nm2528248,nm0100866,,,,,,nm0711840,nm0827731,,,,,,,,
2091,8000000.0,10130000.0,PROM,6.0,301.0,tt1604171,2011,104,Comedy,Romance,,,Walt Disney Pictures,Rickshaw Productions,,,,nm0638271,nm2251854,,,,nm0638271,,,nm1631435,nm2973459,nm0633228,nm2836740,,,,,,,nm0341372,nm3808455,nm0527091,nm0787427,,,,,,
2092,27000000.0,161849455.0,LIMITLESS,7.1,6712.0,tt1219289,2011,105,Thriller,Mystery,Science Fiction,,Relativity Media,Virgin Produced,Many Rivers Productions,Boy of the Year,Intermedia,nm2982186,nm0228908,nm1139726,,,nm1139726,,,nm0177896,nm0295484,nm0180411,nm0000134,nm0397110,,,,,,nm1448916,nm0472256,nm0502794,nm0902038,,,,,,
2093,250.0,203.0,I MARRIED A STRANGE PERSON!,7.2,18.0,tt0119346,1997,75,Comedy,Animation,Fantasy,Action,Bill Plympton Studios,,,,,nm0687739,nm0895509,,,,nm0687739,,,nm0584553,nm0489107,nm0819435,nm0177394,,,,,,,nm1392881,nm0033826,nm0062189,,,,,,,
2094,650000.0,33245.0,STAKE LAND,6.1,440.0,tt1464580,2010,98,Drama,Horror,Science Fiction,,Glass Eye Pix,Belladonna Productions,Off Hollywood Pictures,,,nm0585344,,,,,nm0585344,,,nm1269733,nm0198804,nm0000534,nm1693954,nm3598788,,,,,,nm1472372,nm0275244,nm2000770,nm2390962,nm1490961,nm1404741,,,,
2095,20000000.0,216197492.0,BAD TEACHER,5.5,3091.0,tt1284575,2011,92,Comedy,,,,Columbia Pictures,Mosaic Media Group,,,,nm1969144,nm1072409,nm0440458,,,nm0440458,,,nm0000139,nm0781981,nm0005493,nm0700577,nm0269542,,,,,,nm0396720,nm0588612,nm0028787,,,,,,,
2096,75000000.0,132274484.0,THE THREE MUSKETEERS,5.7,1703.0,tt1509767,2011,110,Adventure,Action,Thriller,,Studio Babelsberg,Constantin Film,Impact Pictures,Nouvelles Éditions de Films (NEF),New Legacy,nm0241416,nm0027271,nm0203577,nm0514821,,nm0027271,,,nm0503567,nm0532193,nm0829032,nm0000170,nm0646792,nm3538539,,,,,nm0093337,nm0474709,,,,,,,,
2097,30000000.0,102000000.0,THE OTHER WOMAN,6.2,233.0,tt1032825,2009,102,Drama,,,,Handsomecharlie Films,Marc Platt Productions,,,,nm2307279,nm0740400,,,,nm0740400,,,nm0000204,nm0169753,nm0001435,nm2253071,,,,,,,nm0191027,nm0686887,nm1067825,nm0006911,,,,,,
2098,70000000.0,160112671.0,UNDERWORLD: AWAKENING,6.2,2702.0,tt1496025,2012,88,Fantasy,Action,Horror,,Screen Gems,Lakeshore Entertainment,Saturn Films,Sketch Films,UW4 Productions,nm0387198,nm0936482,nm0617523,nm0825407,nm0122335,nm0825407,nm0617523,,nm0000295,nm1013003,nm2086223,nm0001653,,,,,,,,,,,,,,,,
2099,14320000.0,14000000.0,STAR!,6.3,12.0,tt0063642,1968,176,Drama,Music,Romance,,Robert Wise Productions,20th Century Fox,,,,nm0936404,nm0265535,,,,nm0936404,,,nm0000267,nm0001077,nm0185954,nm0557292,,,,,,,nm0006000,nm0005768,nm0722000,nm0505227,,,,,,
2100,130000.0,799674.0,CLAIRE OF THE MOON,5.9,17.0,tt0103977,1992,107,Drama,Romance,,,Demi-Monde Productions,,,,,nm0174903,,,,,nm0174903,,,nm0865305,nm0874309,nm0567592,nm0198702,,,,,,,nm0475695,nm0166296,nm0365766,nm0643383,nm0783300,,,,,
2101,110000000.0,337580051.0,300: RISE OF AN EMPIRE,6.0,4080.0,tt1253863,2014,102,Action,War,Fantasy,,Legendary Entertainment,Hollywood Gang Productions,Atmosphere Entertainment MM,Nimar Studios,Warner Bros. Pictures,nm0588340,nm0426500,nm0811583,nm1729171,,nm1729171,,,nm0822982,nm1200692,nm0372176,nm0558548,nm0763928,,,,,,nm0004799,nm0325927,,,,,,,,
2102,678000.0,2400000.0,RIO RITA,8.5,2.0,tt0020332,1929,140,Romance,Western,Music,,RKO Radio Pictures,,,,,nm0860145,nm0093397,nm0715564,,,nm0715564,,,nm0199841,nm0092900,nm0923774,nm0941298,,,,,,,nm0495461,nm0005764,nm0358213,,,,,,,
2103,280.0,831.0,STAR OF MIDNIGHT,5.7,9.0,tt0027040,1935,90,Romance,Comedy,Mystery,,RKO Radio Pictures,,,,,nm0892044,nm0731596,nm0442137,nm0337914,nm0733907,nm0731596,,,nm0001635,nm0001677,nm0446769,nm0516876,,,,,,,nm0402478,,,,,,,,,
2104,7000000.0,4000000.0,TARAS BULBA,6.9,33.0,tt0056556,1962,122,Adventure,Romance,History,War,Avala Film,Harold Hecht Productions,,,,nm0759029,nm0876562,nm0324690,nm0496746,,nm0496746,,,nm0000348,nm0000989,nm0442304,nm0910737,,,,,,,nm0372959,nm0000077,,,,,,,,
2105,144000000.0,229147509.0,GHOSTBUSTERS,5.4,3999.0,tt1289401,2016,116,Action,Fantasy,Comedy,,Ghostcorps,Columbia Pictures,Village Roadshow Pictures,LStar Capital,Feigco Entertainment,nm1767754,nm0082450,nm0718645,nm0000101,nm0000601,nm0082450,,,nm0565250,nm1325419,nm0571952,nm0428656,,,,,,,nm1166871,,,,,,,,,
2106,123000.0,1000000.0,THE KILLER SHREWS,4.2,36.0,tt0052969,1959,69,Horror,Science Fiction,,,Hollywood Pictures Corporation,,,,,nm0446129,nm0799972,,,,nm0446129,,,nm0078940,nm0332141,nm0193411,nm0572741,,,,,,,nm0089581,nm0128248,nm0005668,nm0824473,,,,,,
2107,82000.0,2000000.0,I WAS A TEENAGE WEREWOLF,4.8,24.0,tt0050530,1957,76,Drama,Fantasy,Horror,Science Fiction,Sunset Productions,American International Pictures (AIP),,,,nm0169432,nm0437189,nm0288635,,,nm0288635,,,nm0001446,nm0510768,nm0000946,nm0929671,,,,,,,nm0242406,nm0005766,nm0858439,,,,,,,
2108,3.0,8.0,FRIENDLY PERSUASION,6.5,43.0,tt0049233,1956,137,Drama,Western,War,,Allied Artists,,,,,nm0943758,nm0922143,nm0933858,,,nm0943758,,,nm0000011,nm0570192,nm0000578,nm0264134,,,,,,,nm0006323,nm0005712,nm0067651,,,,,,,
2109,1250000.0,6000000.0,HOW GREEN WAS MY VALLEY,7.3,154.0,tt0033729,1941,118,Drama,,,,20th Century Fox,,,,,nm0000406,nm0242897,nm0515751,,,nm0000406,nm0432846,,nm0682074,nm0000058,nm0496819,nm0187981,,,,,,,nm0953123,nm0000055,nm0587926,,,,,,,
2110,2627000.0,5363000.0,A GUY NAMED JOE,6.6,14.0,tt0035959,1943,120,Drama,Romance,War,,Metro-Goldwyn-Mayer,,,,,nm0819546,nm0281808,nm0107288,nm0091200,nm0874308,nm0281808,,,nm0000075,nm0002050,nm0004496,nm0000955,,,,,,,nm0728305,,,,,,,,,
2111,30000000.0,102820008.0,LOVE & OTHER DRUGS,6.9,2700.0,tt0758752,2010,112,Drama,Comedy,Romance,,Fox 2000 Pictures,Regency Enterprises,New Regency Pictures,Stuber Productions,Bedford Falls Productions,nm2168221,nm1017488,nm0380980,nm0001880,,nm0001880,,,nm0350453,nm0004266,nm0339460,nm0001624,nm0169753,nm0295334,,,,,nm0115764,nm0835959,,,,,,,,
2112,16000.0,1000000.0,ROBOT MONSTER,3.5,28.0,tt0046248,1953,66,Science Fiction,Horror,,,Three Dimension Pictures,,,,,nm0875973,nm0649560,,,,nm0875973,,,nm0618865,nm0595635,nm0057092,nm0747413,,,,,,,nm0000930,nm0005728,nm0925212,,,,,,,
2113,2000000.0,2100000.0,THE MIRACLE OF THE BELLS,6.2,5.0,tt0040594,1948,120,Drama,,,,RKO Radio Pictures,Jesse L. Lasky Productions,,,,nm0372942,nm0721913,nm0090840,nm0681635,nm0417826,nm0681635,,,nm0534045,nm0885098,nm0000069,nm0002011,,,,,,,nm0489679,,,,,,,,,
2114,30000000.0,51148651.0,THE NEXT THREE DAYS,7.0,1582.0,tt1458175,2010,133,Romance,Drama,Thriller,Crime,Hwy61,Lionsgate,Fidélité Films,,,nm3280198,nm0146991,nm0353673,,,nm0353673,,,nm0000128,nm0006969,nm0000553,nm0119633,nm0000892,nm0824481,nm1011341,,,,nm0216635,nm0592945,nm0637602,nm0004205,nm0441097,,,,,
2115,2361000.0,6892000.0,BATHING BEAUTY,5.8,9.0,tt0036628,1944,101,Comedy,Music,,,Metro-Goldwyn-Mayer,,,,,nm0455510,nm0796645,nm0448985,nm0775149,nm0247252,nm0796645,,,nm0804026,nm0930565,nm0001651,nm0329433,,,,,,,,,,,,,,,,
2116,10000000.0,1068682.0,VANISHING ON 7TH STREET,5.0,280.0,tt1452628,2010,92,Mystery,Horror,Thriller,,Herrick Entertainment,Circle of Confusion,Forest Park Pictures,Mandalay Vision,,nm1097510,nm0026442,,,,nm0026442,,,nm0159789,nm0628601,nm0000491,nm3632976,,,,,,,nm0159922,nm3021633,nm1488027,nm2227608,,,,,,
2117,24000000.0,83188165.0,PIRANHA 3D,5.3,1129.0,tt0464154,2010,88,Comedy,Horror,,,The Weinstein Company,Atmosphere Entertainment MM,Chako Film Company,Dimension Films,Intellectual Properties Worldwide,nm0014960,nm1539257,nm0831457,,,nm0014960,nm0451076,,nm0000223,nm0005278,nm0000377,nm0000609,,,,,,,nm0004799,nm0505183,nm0864844,,,,,,,
2118,200000.0,2200000.0,SHE DONE HIM WRONG,5.9,42.0,tt0024548,1933,66,Comedy,,,,Paramount,,,,,nm0857710,nm0792514,nm0109148,,,nm0792514,,,nm0922213,nm0000026,nm0601698,nm0738042,nm0001935,nm0484439,,,,,nm0485702,,,,,,,,,
2119,2160000.0,9132000.0,THE VALLEY OF DECISION,7.6,13.0,tt0038213,1945,119,Drama,,,,Metro-Goldwyn-Mayer,,,,,nm0576046,nm0307819,nm0397022,nm0202627,,nm0307819,,,nm0002093,nm0000060,nm0187981,nm0000859,,,,,,,nm0461348,nm0006307,,,,,,,,
2120,600000.0,1023156.0,"THE BREAD, MY SWEET",5.2,9.0,tt0281680,2001,105,Drama,Romance,,,,,,,,nm0552775,,,,,nm0552775,,,nm0000281,nm0782715,nm4208076,nm0609446,,,,,,,nm0401494,nm0917606,nm1819457,nm0461224,nm2687820,,,,,
2121,864000.0,1276000.0,MARY OF SCOTLAND,7.0,14.0,tt0027948,1936,123,Drama,History,,,RKO Radio Pictures,,,,,nm0629580,nm0027173,nm0000406,nm0644420,nm0329574,nm0329574,nm0000406,,nm0000031,nm0545298,nm0253158,nm0910498,,,,,,,nm0075825,,,,,,,,,
2122,1300000.0,5273000.0,SAN FRANCISCO,7.1,23.0,tt0028216,1936,115,Music,Drama,Romance,,Metro-Goldwyn-Mayer,,,,,nm0886754,nm0542534,nm0002616,nm0394267,,nm0886754,,,nm0000022,nm0531776,nm0000075,nm0392442,,,,,,,nm0256221,nm0405156,,,,,,,,
2123,1200000.0,2736000.0,THE CHARGE OF THE LIGHT BRIGADE,6.6,28.0,tt0027438,1936,115,Action,Adventure,Drama,War,Warner Bros. Pictures,,,,,nm0415004,nm0855139,nm0500284,nm0002031,,nm0002031,,,nm0001224,nm0000014,nm0461549,nm0827261,,,,,,,nm0000070,nm0005835,,,,,,,,
2124,243000.0,950000.0,THE INFORMER,6.9,42.0,tt0026529,1935,91,Crime,Drama,,,RKO Radio Pictures,,,,,nm0629580,nm0000406,nm0641018,,,nm0000406,,,nm0572142,nm0029456,nm0288003,nm0334375,,,,,,,nm0000070,nm0005641,nm0387000,,,,,,,
2125,2500000.0,52604.0,HATCHET II,5.6,176.0,tt1270835,2010,85,Horror,Comedy,Thriller,,ArieScope Pictures,Dark Sky Films,,,,nm1697112,,,,,nm1697112,,,nm0364583,nm0387987,nm0865302,nm0791487,,,,,,,nm1472372,nm1701437,nm1425628,nm1348545,nm1701139,,,,,
2126,25000000.0,19829957.0,MY SOUL TO TAKE,5.5,274.0,tt0872230,2010,107,Drama,Horror,Mystery,Thriller,Rogue,Relativity Media,,,,nm0000127,,,,,nm0000127,,,nm1302735,nm1910274,nm1091701,nm0340720,,,,,,,nm0441097,nm0479757,nm0001937,nm1134158,nm0574097,,,,,
2127,20000000.0,4634062.0,DYLAN DOG: DEAD OF NIGHT,4.5,268.0,tt1013860,2010,107,Action,Comedy,Horror,Mystery,Hyde Park Films,platinum studios,Long Distance Films,,,nm0232776,nm0778554,nm1083489,nm0649191,,nm1083489,,,nm0746125,nm1715194,nm0403134,nm0004875,,,,,,,nm0012155,nm0002170,,,,,,,,
2128,2500000.0,352810.0,LIKE DANDELION DUST,6.8,27.0,tt0981042,2009,100,Drama,Family,,,lucky crow films,Downes Brothers Entertainment,,,,nm0455481,nm0729151,nm1831005,nm0348197,,nm0348197,,,nm0000227,nm0001608,nm0369513,nm1260969,nm0235948,,,,,,nm0202968,nm0235933,,,,,,,,
2129,3000000.0,103735.0,FREAKONOMICS,6.6,62.0,tt1152822,2010,93,Documentary,,,,Chad Troutwine Films,Green Film Company,Human Worldwide,Loki Films,,nm0119989,nm0316795,nm1164861,nm1823216,nm0418659,nm1164861,nm0418659,nm1041597,nm0710447,,,,,,,,,,nm0088144,nm1041597,nm0887708,,,,,,,
2130,2000000.0,572809.0,I SPIT ON YOUR GRAVE,6.3,1065.0,tt1242432,2010,108,Thriller,Crime,Horror,,Anchor Bay Films,CineTel Films,,,,nm0003458,nm0953392,nm2098346,,,nm0003458,,,nm1713632,nm0105226,nm0397110,nm0291881,nm0247672,,,,,,nm0360964,nm0078473,nm1509816,nm0066836,nm0241946,,,,,
2131,14000000.0,1755212.0,FLIPPED,7.4,945.0,tt0817177,2010,90,Romance,Drama,,,Reiner / Greisman Productions,,,,,nm0001661,nm0770650,nm2300000,,,nm0001661,,,nm1630992,nm2786608,nm0000360,nm0000381,nm0001498,,,,,,nm0340112,nm0003299,nm0215878,,,,,,,
2132,18000000.0,47088990.0,SOUL SURFER,7.0,734.0,tt1596346,2011,112,Family,Drama,,,FilmDistrict,Brookwell-McNamara Entertainment,Affirm Films,Mandalay Pictures,TriStar Pictures,nm0020820,nm0075276,nm0933128,nm0777203,nm0777209,nm0573732,,,nm1455681,nm0000598,nm0000166,nm1863227,,,,,,,nm0112335,nm0954679,nm1880108,nm2030494,,,,,,
2133,135000.0,10474.0,LOGAN,6.5,5.0,tt1483010,2010,94,Comedy,Drama,Family,,logan films,Real Bean Entertainment,Avilon Audio,,,nm2479368,nm2433914,nm2490907,nm2472285,nm2464202,nm2490907,nm2433914,,nm1795989,nm1559927,nm3554010,nm3553564,,,,,,,nm0829699,,,,,,,,,
2134,10000000.0,33583175.0,DEVIL,5.9,1632.0,tt1314655,2010,80,Horror,Mystery,Thriller,,Universal Pictures,Media Rights Capital,Night Chronicles,Relativity Media,,nm0625198,nm0796117,nm0235719,,,nm0235719,,,nm0582149,nm0223518,nm0940158,nm1334869,nm0636942,,,,,,nm0580303,nm1302939,nm0005714,,,,,,,
2135,100000000.0,167805466.0,UNSTOPPABLE,6.4,2030.0,tt0477080,2010,98,Action,Thriller,,,Prospect Park,Scott Free Productions,Firm Films,Millbrook Farm Productions,20th Century Fox,nm0001716,nm0093560,,,,nm0001716,,,nm0000243,nm1517976,nm0206257,nm0839486,nm2963873,,,,,,nm0572805,nm0000211,nm0798930,nm1747215,,,,,,
2136,1644000.0,4327000.0,UNDERCURRENT,6.0,21.0,tt0039066,1946,116,Drama,Thriller,Mystery,Romance,Metro-Goldwyn-Mayer,,,,,nm0649183,nm0731387,nm0158737,nm0591486,nm0833017,nm0591486,,,nm0000031,nm0001791,nm0000053,nm0350324,,,,,,,nm0075825,,,,,,,,,
2137,22000000.0,9479718.0,STONE,5.2,359.0,tt1423995,2010,105,Drama,Thriller,,,Stone Productions,Mimran Schur Pictures,Holly Wiersma Productions,Millennium Films,,nm0533666,nm0192845,,,,nm0192845,,,nm0001570,nm0000170,nm0000134,nm0175814,,,,,,,nm3450764,nm2028525,nm0927561,nm0016662,nm2473652,,,,,
2138,15000000.0,4882577.0,THE COMPANY MEN,6.5,371.0,tt1172991,2010,104,Drama,,,,Battle Mountain Films,Spring Creek Productions,,,,nm0920274,,,,,nm0920274,,,nm0000255,nm0177933,nm0000169,nm0725648,,,,,,,nm0689856,nm0918463,nm0956374,nm0005683,nm0292482,,,,,
2139,6000000.0,64532.0,TIMEBOMB,5.4,16.0,tt0105597,1991,96,Science Fiction,Action,,,Dino de Laurentiis Communications,Raffaella Productions,Metro-Goldwyn-Mayer,,,nm0626409,,,,,nm0626409,,,nm0000299,nm0000475,nm0001712,nm0191685,,,,,,,nm0209581,nm0502733,nm0725072,nm0002925,nm0699294,nm0583496,,,,
2140,13000000.0,327803731.0,BLACK SWAN,7.6,8894.0,tt0947798,2010,108,Drama,Thriller,,,Dune Entertainment,Fox Searchlight Pictures,Cross Creek Pictures,Protozoa Pictures,,nm0374560,nm0572352,nm0004716,nm2114730,,nm0004716,,,nm0000204,nm0005109,nm0001993,nm0000213,nm0001347,,,,,,nm0291542,nm0005219,nm0000816,nm0006318,nm0220149,nm0359504,nm0543739,nm0918733,nm1003922,nm1103781
2141,2000000.0,16344.0,CRUEL WORLD,4.6,10.0,tt0419663,2005,88,Thriller,Horror,Comedy,,Primetime Pictures,Emergence Entertainment,,,,nm0397431,nm0381460,nm1706890,nm0615209,,nm0397431,,,nm0000411,nm0291881,nm0005080,nm0911861,,,,,,,nm1398750,nm0921763,,,,,,,,
2142,38000000.0,252276927.0,TRUE GRIT,7.2,3039.0,tt1403865,2010,110,Drama,Adventure,Western,,Paramount,Scott Rudin Productions,Mike Zoss Productions,Skydance Media,,nm0692427,nm0001053,nm0001054,,,nm0001053,nm0001054,,nm0000313,nm0000354,nm2794962,nm0000982,nm0001608,nm0175826,,,,,nm0748784,nm0001980,nm0005683,,,,,,,
2143,70000000.0,67112664.0,THE DILEMMA,5.4,513.0,tt1578275,2011,111,Comedy,Drama,,,Wild West Picture Show Productions,Imagine Entertainment,Universal Pictures,Spyglass Entertainment,,nm1615610,nm0000165,,,,nm0000165,,,nm0000681,nm0416673,nm0000213,nm0000124,,,,,,,nm0004976,nm1154632,nm0001877,nm0869379,,,,,,
2144,700000.0,16201.0,PERFECT OPPOSITES,6.3,9.0,tt0259567,2004,99,Comedy,Drama,Romance,,,,,,,nm0958597,nm0178251,,,,nm0178251,,,nm0376540,nm0005305,nm0934864,nm0005080,,,,,,,nm0588850,nm0003911,nm0005739,nm0171537,,,,,,
2145,50000000.0,105197635.0,HEREAFTER,6.0,903.0,tt1212419,2010,129,Drama,Fantasy,,,Malpaso Productions,Amblin Entertainment,The Kennedy/Marshall Company,,,nm0000142,nm0604948,,,,nm0000142,,,nm0000354,nm0208426,nm0397171,nm0627245,,,,,,,nm0005086,nm0520749,nm0827869,nm0185088,,,,,,
2146,3000000.0,6804016.0,WOMAN THOU ART LOOSED,6.2,6.0,tt0399901,2004,94,Drama,,,,,,,,,nm0776317,nm0841772,nm0288055,,,nm0776317,,,nm0253708,nm0090225,nm0222643,,,,,,,,nm0415890,nm0134253,nm1085142,nm0675929,,,,,,
2147,20000000.0,346594.0,THE TEMPEST,5.8,58.0,tt1274300,2010,110,Drama,Fantasy,,,Touchstone Pictures,Miramax,,,,nm0000636,nm0853380,,,,nm0853380,,,nm0000545,nm0428065,nm0005023,nm1258970,,,,,,,nm0153590,nm0376274,nm2044558,nm1507217,,,,,,
2148,2000000.0,7871522.0,INSIDE JOB,7.8,495.0,tt1645089,2010,109,Documentary,,,,Sony Pictures,,,,,nm1556822,nm2903269,nm2480587,,,nm2480587,,,,,,,,,,,,,nm0000354,nm4968464,nm1674617,nm4227570,nm2513737,nm0373588,nm0194125,,,
2149,360000.0,36000000.0,THE BORN LOSERS,6.0,21.0,tt0061420,1967,113,Action,Drama,,,Otis Productions,Fanfare Films,American International Pictures (AIP),,,nm0490871,,,,,nm0490871,,,nm0490871,nm0416466,nm0805177,nm0920041,,,,,,,nm0192608,nm0762075,nm0934899,nm1193792,,,,,,
2150,14000000.0,46495.0,MARGARET,6.3,142.0,tt0466893,2011,150,Drama,,,,Fox Searchlight Pictures,Gilbert Films,Scott Rudin Productions,Mirage Enterprises,,nm0518836,,,,,nm0518836,,,nm0001593,nm0000354,nm0749263,nm0810397,,,,,,,nm1344784,nm0001628,nm0748784,nm1848589,nm0501755,,,,,
2151,209000000.0,303025485.0,BATTLESHIP,5.6,3428.0,tt1440129,2012,131,Thriller,Action,Adventure,Science Fiction,Universal Pictures,Hasbro,Bluegrass Films,Film 44,,nm0388375,nm0388377,nm0000916,,,nm0000916,,,nm0002907,nm2395937,nm0000553,nm1982597,,,,,,,nm2583828,nm2131060,nm0376416,nm3853840,,,,,,
2152,7000000.0,382946.0,HESHER,6.9,358.0,tt1403177,2010,106,Drama,,,,Handsomecharlie Films,American Work,CatchPlay,Corner Store Entertainment,The Last Picture Company,nm3462823,nm2391575,nm1127632,,,nm1127632,,,nm0330687,nm2044770,nm0000204,nm0933988,nm0482458,,,,,,nm3481966,nm1964055,nm3420540,nm1867524,,,,,,
2153,1200000.0,1404.0,POOR WHITE TRASH,4.6,9.0,tt0204350,2000,85,Crime,Comedy,,,Kingsize Entertainment,,,,,nm0011689,nm0881650,,,,nm0011689,,,nm0000707,nm0001137,nm0219301,nm0862932,,,,,,,nm0202982,nm0731396,nm0386640,nm0468637,,,,,,
2154,135000000.0,245724603.0,RANGO,6.6,3638.0,tt1192628,2011,107,Animation,Comedy,Family,Western,Paramount Animation,Paramount,Nickelodeon Movies,GK Films,Blind Wink,nm0893659,nm0517589,nm0126096,,,nm0893659,,,nm0000136,nm0279545,nm0648249,nm1113550,,,,,,,nm0137811,nm0454752,nm0001877,,,,,,,
2155,200000000.0,219851172.0,GREEN LANTERN,5.1,4565.0,tt1133985,2011,114,Adventure,Action,Thriller,Science Fiction,DC Entertainment,De Line Pictures,Warner Bros. Pictures,,,nm0325533,nm0132709,nm0338169,nm0075528,nm0973233,nm0132709,,,nm0005351,nm0515116,nm0765597,nm0835016,,,,,,,nm0209773,nm0369784,,,,,,,,
